Add 方式,session_id,source_turn_id,page_id,raw_token_count_including_special,effective_token_count,truncated,summary_tokens_total,summary_tokens_kept,keywords_tokens_total,keywords_tokens_kept,user_tokens_total,user_tokens_kept,user_truncation_status
Production Add + 最近上文,S005,S005-Q005,0f0a94a4-60b1-5d92-acc2-6d32b6479cc9,591,512,True,502,502,41,8,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q006,6e436632-8d73-58b8-a746-7cbc36ffe10f,474,474,False,381,381,44,44,47,47,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q007,9c806b54-004f-57bf-8755-c4a0eebd929e,471,471,False,378,378,44,44,47,47,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q008,c64751d6-21c8-5c09-87da-48f940293661,526,512,True,429,429,41,41,54,40,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q009,99505de4-75be-5000-9569-861beeedb502,486,486,False,392,392,41,41,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q010,c9df831e-8129-54b6-ae61-1696a98bc2eb,444,444,False,351,351,40,40,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q011,bc4d1854-30aa-5335-9da4-5a3c0b433247,432,432,False,340,340,38,38,52,52,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q012,bcb24496-086a-528b-a09e-86bae79fa560,445,445,False,358,358,36,36,49,49,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q013,7deccc74-43c7-57e9-a025-7c777ca76e41,518,512,True,420,420,43,43,53,47,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q014,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,413,413,False,321,321,38,38,52,52,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q015,5095d8f5-e975-5011-976e-e587c31560f2,392,392,False,302,302,38,38,50,50,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q016,8f6e0be2-3e8c-518c-828b-4c8164c6b2dc,519,512,True,427,427,43,43,47,40,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q017,53df8e4e-eaee-52cb-b98e-f8b807d39632,537,512,True,453,453,43,43,39,14,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q018,c16509f9-dd00-5e11-9acf-ecc8f08ad424,527,512,True,421,421,46,46,58,43,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q019,daf8b285-37ac-5e07-a640-74fc9322fe21,660,512,True,559,510,44,0,55,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q020,52d2178b-fbd4-5b25-82b4-175c47809c44,537,512,True,435,435,43,43,57,32,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q021,41c34f0d-b300-523a-8d73-249c1590adcb,505,505,False,412,412,41,41,50,50,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q022,102b7fa7-9564-5e73-98e7-41fde776fa99,613,512,True,518,510,46,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q023,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,438,438,False,342,342,43,43,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q024,832ae479-4eb3-56ae-a971-8428404182ba,583,512,True,486,486,44,24,51,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q025,9dd65141-00b2-5e5e-9c04-95ba6d5fd817,421,421,False,332,332,44,44,43,43,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q026,0696cb56-7c79-5b0c-a622-946183879836,528,512,True,430,430,43,43,53,37,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q027,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,496,496,False,399,399,43,43,52,52,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q028,fc11c23b-bc92-5e76-ab30-3e7331311d80,440,440,False,354,354,39,39,45,45,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q029,52954b6d-4823-5e0a-955d-8a3b24df0a30,422,422,False,335,335,41,41,44,44,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q030,7c3c5f07-e810-5c5d-9aaf-d8bb716acf5c,424,424,False,328,328,43,43,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q031,732883c4-52c5-5873-9860-1dbf08bbbe86,488,488,False,392,392,45,45,49,49,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q032,a9136ff5-7fca-58fe-8907-08b361042647,428,428,False,335,335,44,44,47,47,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q033,3dbf1d5d-2b5b-5024-aede-0c998a2d60d1,488,488,False,392,392,44,44,50,50,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q034,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,642,512,True,536,510,53,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q035,ca99e6fd-4ea1-5725-aabc-835d1eb65f29,396,396,False,322,322,43,43,29,29,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q036,19b9c9f1-754d-5322-831d-a2b5bbc632f9,677,512,True,571,510,48,0,56,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q037,ba6febed-3d41-5782-a6a3-193458e4061f,641,512,True,533,510,49,0,57,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q038,07ff92b5-e2bb-554e-a0b7-489b7cb6bca5,438,438,False,342,342,45,45,49,49,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q039,a6d574ae-85f4-5f09-bbc7-719662503882,492,492,False,396,396,49,49,45,45,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q040,009ec1d2-83f6-5755-bd7a-e5a92eda1890,470,470,False,373,373,44,44,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q041,7b901b57-fd64-51b3-a073-3aa8e2a4929b,552,512,True,456,456,44,44,50,10,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q042,21131242-a214-57ce-841f-d10c8cbb805e,476,476,False,380,380,44,44,50,50,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q043,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,543,512,True,445,445,45,45,51,20,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q044,96f6fc31-cee5-5637-a13f-b2ae146c58b7,684,512,True,591,510,45,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q045,c50cce28-4618-514d-bc83-20a57b6f5562,650,512,True,553,510,43,0,52,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q046,10de88b7-6d28-5774-a1e3-92fc8ad6843a,583,512,True,494,494,43,16,44,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q047,402d80f5-7fb4-57d6-9e5a-0e7faed1ae4f,592,512,True,491,491,46,19,53,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q048,c566259c-e8fd-5f66-a294-fb16d575f54b,524,512,True,435,435,44,44,43,31,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q049,cc0a6fcd-d092-53c3-ac16-adbb68811389,529,512,True,427,427,45,45,55,38,PARTIALLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q050,749bba84-be69-55e2-98a1-a9617e473fb0,581,512,True,469,469,46,41,64,0,FULLY_TRUNCATED
Production Add + 最近上文,S005,S005-Q051,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,462,462,False,364,364,45,45,51,51,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q052,857b0bd9-6611-5be5-8d90-070e077f6fc4,450,450,False,354,354,42,42,52,52,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q053,717fd366-30fd-5173-b161-622d5495f84e,488,488,False,412,412,42,42,32,32,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q054,084958dd-0770-5118-9ffa-5465154220aa,473,473,False,380,380,45,45,46,46,FULLY_KEPT
Production Add + 最近上文,S005,S005-Q055,1873b85d-7e29-5cd2-b00f-9e464c740f1f,480,480,False,382,382,45,45,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q001,2631e802-75be-5089-9418-baece6a717cf,453,453,False,382,382,43,43,26,26,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q002,dea63c61-1950-5f6a-bdd9-1323f83f3b37,522,512,True,417,417,45,45,58,48,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q003,e7eefead-7365-5540-b914-0d6077a14d8c,577,512,True,482,482,43,28,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q004,8322bc48-f2e3-5603-ae53-97917cf35a39,596,512,True,502,502,47,8,45,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q005,70d0daf9-01a8-5e0f-9341-e20464515e43,561,512,True,481,481,34,29,44,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q006,9b4b60a1-f0f9-5368-b4ce-b441752321bb,605,512,True,514,510,44,0,45,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q007,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,600,512,True,506,506,41,4,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q008,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,645,512,True,551,510,36,0,56,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q009,ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0,607,512,True,523,510,36,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q010,dfaf0dfd-1943-54e1-99a3-0690c5a9cb38,619,512,True,528,510,39,0,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q011,1de06218-dc21-5ec3-9e23-c5d58a375fd9,618,512,True,525,510,38,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q012,34fa3574-894f-575c-b9b0-0a183473746e,605,512,True,526,510,31,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q013,7c06f308-8022-5f54-a63c-ab30458f4115,479,479,False,390,390,36,36,51,51,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q014,289ba3d6-8b24-5c77-8df9-7af211ee1007,647,512,True,559,510,39,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q015,f1228bac-12d1-520f-9787-52a8cdcd49db,624,512,True,536,510,39,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q016,2ec87be4-468b-5498-889b-13f43f4ee222,655,512,True,554,510,41,0,58,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q017,71a788a3-0077-5908-a7f4-d02349fd6e1c,709,512,True,616,510,41,0,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q018,55e7e466-3b1c-5014-85fc-2a14618ce254,601,512,True,512,510,38,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q019,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,618,512,True,553,510,38,0,25,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q020,77cecfad-195f-539e-b105-acf49d23a9c6,662,512,True,566,510,36,0,58,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q021,28a3b6de-dd4b-5bf8-919e-169ce12b1349,649,512,True,563,510,37,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q022,44777fdf-abd5-5570-b0aa-8e3f1cb44000,632,512,True,549,510,39,0,42,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q023,d5c03971-3795-5256-a75f-b3921d61a92d,637,512,True,547,510,39,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q024,204ccd02-0a09-5bee-9d12-d6469c1688e8,644,512,True,553,510,41,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q025,33eb4d66-a4c5-5429-b3bd-48948bb5d443,646,512,True,555,510,41,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q026,812b1a36-c36b-58cb-882e-3759ed7c7c58,648,512,True,551,510,42,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q027,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,656,512,True,553,510,45,0,56,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q028,fb76b32a-859d-5228-b170-550c026c1646,620,512,True,535,510,34,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q029,b4497adc-7393-57c0-8917-ce3372fbd151,643,512,True,555,510,38,0,48,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q030,6f47beb6-9be8-5a58-be8b-a77a9bbffd9a,637,512,True,540,510,36,0,59,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q031,3b7f143a-e38f-5d11-9219-ef3c808f775a,634,512,True,545,510,37,0,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q032,c107828c-a741-55f6-8e0c-446cfbdba215,529,512,True,445,445,36,36,46,29,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q033,adb63a6d-b7bd-5396-8e59-1cb9403d2c73,624,512,True,524,510,43,0,55,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q034,32b5d492-2df9-5ed9-ac46-caca5c87097c,529,512,True,433,433,43,43,51,34,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q035,05b70e73-30bc-59f9-98c1-7b8ae315ffd0,497,497,False,401,401,44,44,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q036,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,451,451,False,360,360,41,41,48,48,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q037,ec485c25-9d3b-5229-9578-6632bd7bacad,480,480,False,403,403,41,41,34,34,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q038,5fcaa70b-2b7a-509b-bb78-82c6345a84eb,503,503,False,406,406,45,45,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q039,e2db6251-93c2-54d2-b811-75ba0665e53c,537,512,True,434,434,48,48,53,28,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q040,4054aab2-0aa7-5019-b341-077265511add,645,512,True,541,510,43,0,59,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q041,dd3a6ec2-247a-56ab-b2c6-395632758f90,465,465,False,369,369,44,44,50,50,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q042,7b17127a-2e14-5b97-afa8-efd13a4368fd,528,512,True,430,430,45,45,51,35,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q043,de592e81-e050-536b-8909-32866c85f6c2,536,512,True,436,436,45,45,53,29,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q044,989a0de5-bebd-56a4-97a0-84ff3f9ae051,509,509,False,414,414,44,44,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S001,S001-Q045,dc5bd854-533a-501d-bb9c-f3d1b7c06fde,643,512,True,548,510,46,0,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q046,cf78bbdc-fc14-56f3-b099-3b40129e0af9,520,512,True,428,428,46,46,44,36,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S001,S001-Q047,9f8ff8ed-0916-5409-aa52-750fa5f30a1c,555,512,True,448,448,46,46,59,16,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q001,f70d87dd-c4b9-59de-a761-869308b1818b,456,456,False,370,370,43,43,41,41,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q002,ceb187fe-1602-54a0-9ed7-224c7816f53e,549,512,True,449,449,45,45,53,16,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q003,5d1eccd0-c642-585e-9c32-5450ef208a4b,497,497,False,401,401,41,41,53,53,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q004,37f703bf-173c-56df-b339-f52774261c6e,480,480,False,387,387,47,47,44,44,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q005,4061a539-8cec-524a-9a35-60f71e908abb,515,512,True,425,425,42,42,46,43,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q006,a6c0000c-f234-59a1-b6e5-1283680d9b77,530,512,True,439,439,46,46,43,25,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q007,03c3981b-3b09-56ca-a545-043c8ff0d240,530,512,True,431,431,46,46,51,33,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q008,37d568b0-90c6-5481-b7d9-e0101fd95e52,582,512,True,476,476,45,34,59,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q009,ffe3f8c5-2f7a-5645-ac8f-b41d05a11638,450,450,False,354,354,45,45,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q010,6b4b9646-98e5-5584-bb4f-cc3b2b4e51d0,551,512,True,446,446,48,48,55,16,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q011,6e877c55-d5b4-5992-9e95-5c482212a7c9,491,491,False,411,411,45,45,33,33,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q012,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,533,512,True,430,430,45,45,56,35,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q013,1489a6a2-1be1-5d95-99ec-ac3f42b06c35,529,512,True,429,429,47,47,51,34,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q014,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,431,431,False,343,343,39,39,47,47,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q015,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,435,435,False,345,345,39,39,49,49,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q016,8abb5364-9164-5a46-826a-a0fde69d88a8,551,512,True,460,460,45,45,44,5,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q017,0c762a14-8087-5bb0-a22d-c86667c2dabe,589,512,True,484,484,45,26,58,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q018,b304ab57-b911-5070-88ba-fca4f39a37e8,628,512,True,523,510,48,0,55,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q019,e64218f2-62ce-555a-ba53-f3fd1214e0f7,625,512,True,526,510,44,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q020,9f71d35e-bf23-5ea1-9ed6-f9fb77b5ea80,592,512,True,488,488,45,22,57,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q021,c8f4e926-30e6-5f69-bf75-7901bee08448,587,512,True,466,466,47,44,72,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q022,42756865-0f8f-5dcc-a050-6ecec5b828ce,480,480,False,370,370,43,43,65,65,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q023,79860bb6-6010-5ca0-ac81-f4327e2bff44,463,463,False,346,346,45,45,70,70,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q024,6d98ca26-e346-5273-b057-bb7822359930,608,512,True,492,492,48,18,66,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q025,50ece86f-0b7d-5180-8833-108f08b16aa0,466,466,False,352,352,46,46,66,66,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q026,9f1aca79-05a4-5e05-95d1-2323f4c68ed6,605,512,True,481,481,45,29,77,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q027,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,454,454,False,338,338,45,45,69,69,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q028,9316db54-3f72-5cdc-a8fb-417c4891e307,601,512,True,488,488,43,22,68,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q029,893b3ae9-1f94-5436-8c6d-54e200693867,610,512,True,521,510,43,0,44,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q030,5d1129e6-fe0c-54c2-8a45-a5291b9d4e53,603,512,True,482,482,42,28,77,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q031,a8e549ea-cc7d-5afb-b7c2-2c0086eedcd9,637,512,True,524,510,45,0,66,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q032,78a623b8-bff9-5b45-b990-24d74e714f9b,435,435,False,332,332,40,40,61,61,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q033,566e5d08-995e-5a35-9566-2770b6024b5a,640,512,True,523,510,47,0,68,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q034,57b8caa3-b46e-50f2-a65a-bb244543b1c3,700,512,True,581,510,50,0,67,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q035,53002bea-e9ad-5d96-83a5-03522979913a,737,512,True,623,510,45,0,67,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q036,5c22c135-b86e-56a3-83eb-7484d1183dca,732,512,True,613,510,45,0,72,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q037,087338a6-fe85-5c9e-9ce5-15a213fa760e,630,512,True,532,510,43,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q038,e2b1c04d-b6eb-5b03-8271-58604d4e20d3,679,512,True,564,510,45,0,68,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q039,0f36d25b-9079-50b7-8631-6c59c16d905b,720,512,True,606,510,45,0,67,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q040,647fce0c-6320-5a98-819d-50dff3300582,636,512,True,514,510,42,0,78,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q041,a640b50d-59f1-5355-8579-dc5aea979edb,517,512,True,407,407,39,39,69,64,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q042,2dfdba20-c49c-5149-9993-09aa190738c7,551,512,True,441,441,43,43,65,26,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q043,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,603,512,True,483,483,44,27,74,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q044,36301016-21e0-53b6-967a-92affd6e0d68,700,512,True,586,510,42,0,70,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q045,d728a292-3080-5624-89ff-d8e05d09e8ca,705,512,True,590,510,44,0,69,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q046,03cfc256-5474-5a94-b3bd-8ae0e1468cfd,759,512,True,645,510,45,0,67,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q047,861902a4-c7d1-5058-ac04-5824babf2b61,703,512,True,603,510,45,0,53,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q048,a56a2b47-0045-5d3d-952d-ef79edf44e4a,742,512,True,627,510,44,0,69,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q049,8dcae915-8670-5f3e-802c-be0b10d761fa,600,512,True,485,485,41,25,72,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q050,e40ec65e-2907-515a-b1dd-3bec39109106,733,512,True,610,510,43,0,78,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q051,2e583969-bc65-5074-a7fe-0424438cd092,637,512,True,541,510,44,0,50,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q052,08071793-33f2-5c8e-835a-34f1835a0973,687,512,True,592,510,44,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q053,a2f4bee5-f836-545e-8197-d79f3f2d284c,679,512,True,583,510,43,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q054,5490b9a4-3ee1-5d2c-913f-1fb3ae921f10,667,512,True,578,510,44,0,43,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q055,d04ea023-63be-523c-b994-bdc3c3fd0ae4,689,512,True,592,510,46,0,49,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q056,166328f1-a89c-5b18-8a53-02ac909e0849,572,512,True,478,478,45,32,47,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q057,3549589e-05fe-5631-9385-5379f8dd4396,586,512,True,488,488,37,22,59,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q058,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,699,512,True,613,510,41,0,43,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q059,f176798e-99a6-575c-b7a4-f45d3d408206,557,512,True,463,463,46,46,46,1,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q060,90f899e0-16f7-540e-9302-625439620445,557,512,True,468,468,39,39,48,3,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q061,94326378-5fde-5bb5-85fb-a77991b3ac6c,582,512,True,490,490,39,20,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q062,323c7c4f-02b6-5801-9c72-3623423fb3c6,564,512,True,469,469,39,39,54,2,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q063,235cb91c-034a-5c73-9bd4-32f5b41e13d7,536,512,True,454,454,39,39,41,17,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q064,95dce1c8-76eb-5c10-b622-b77e03c00526,582,512,True,486,486,39,24,55,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q065,9f5d73d5-494c-575c-aba9-157919723349,525,512,True,449,449,39,39,35,22,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q066,9a8b3ff4-8cf9-50ac-af2f-678281152fda,712,512,True,614,510,45,0,51,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q067,6c3ee9bb-44fd-58de-b46f-7a5cf21d7d48,513,512,True,425,425,44,44,42,41,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q068,e1d7ccc6-3641-51f9-9153-f81df340dffc,548,512,True,460,460,40,40,46,10,PARTIALLY_TRUNCATED
Production Add + 最近上文及下文,S002,S002-Q069,34c298d0-573d-5bb7-860c-2b5d53e5198e,497,497,False,412,412,39,39,44,44,FULLY_KEPT
Production Add + 最近上文及下文,S002,S002-Q070,b028245b-2874-5422-8987-0fb8f15a1c45,667,512,True,575,510,45,0,45,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q001,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,683,512,True,592,510,43,0,46,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q002,3039ff9a-80a9-534e-bac6-7b97cc24a926,710,512,True,615,510,39,0,54,0,FULLY_TRUNCATED
Production Add + 最近上文及下文,S003,S003-Q003,54c53e7a-2b68-5849-a196-571fccaa0ac3,746,512,True,651,510,44,0,49,0,FULLY_TRUNCATED
