scheme_id,candidate_id,input_id,session_id,session_code,query_id,repeat,measurement_reused_for_identical_chain,candidate_generation_ms,packing_ms,reranker_ms,total_e2e_ms
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q028,1,True,122.4110129987821,0.14740199549123645,8931.586808001157,9054.161424006452
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q033,1,False,385.6239049928263,0.13440201291814446,9439.054442002089,9824.83334900462
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q033,1,False,235.24271299538668,0.07780198939144611,10398.368326001219,10633.700441001565
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q033,1,True,385.6239049928263,0.13440201291814446,9439.054442002089,9824.83334900462
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q035,1,False,445.19172300351784,0.21750399901065975,10768.076628999552,11213.51325600699
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q035,1,False,136.96802099002525,0.12990200775675476,10237.252165010432,10374.371487996541
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q035,1,True,445.19172300351784,0.21750399901065975,10768.076628999552,11213.51325600699
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q039,1,False,261.990180995781,0.09060101001523435,8621.313041003305,8883.405922999373
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q039,1,False,191.21539499610662,0.13470200065057725,8884.714269996039,9076.089868001873
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q039,1,True,261.990180995781,0.09060101001523435,8621.313041003305,8883.405922999373
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q042,1,False,299.3588340032147,0.1235029922099784,8694.783785002073,8994.287121997331
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q042,1,False,338.181886007078,0.08590200741309673,8398.16685000551,8736.452738012304
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q042,1,True,299.3588340032147,0.1235029922099784,8694.783785002073,8994.287121997331
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q044,1,False,303.06267899868544,0.09400100680068135,8552.735870995093,8855.90945200238
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q044,1,False,165.93225099495612,0.07400100002996624,8857.507549008005,9023.525300988695
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q044,1,True,303.06267899868544,0.09400100680068135,8552.735870995093,8855.90945200238
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q049,1,False,225.3701040026499,0.09210099233314395,9774.83963900886,10000.319243990816
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q049,1,False,157.2209389996715,0.10250200284644961,10830.020890993183,10987.361031991895
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q049,1,True,225.3701040026499,0.09210099233314395,9774.83963900886,10000.319243990816
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q052,1,False,289.21657700266223,0.174102999153547,15125.692023008014,15415.125704006641
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q052,1,False,346.4609990041936,0.08030098979361355,9660.060774011072,10006.619573992793
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q052,1,True,289.21657700266223,0.174102999153547,15125.692023008014,15415.125704006641
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q055,1,False,201.74708000558894,0.16550300642848015,9442.61444901349,9644.564033005736
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q055,1,False,285.003451994271,0.07570099842268974,8836.747416993603,9121.845770001528
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q055,1,True,201.74708000558894,0.16550300642848015,9442.61444901349,9644.564033005736
D0_CURRENT_FROZEN_QUALITY,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q056,1,False,210.81214700825512,0.09600099292583764,8872.436421006569,9083.362869991106
D1_BEST_INPUT_FIX,C2_RRF60_20,R1_KEYWORDS_FIRST,S005_宁德时代_合规,S005,S005-Q056,1,False,310.0920119904913,0.07450200791936368,8814.253841002937,9124.434554993059
D2_BEST_CANDIDATE_INPUT,C2_RRF60_20,R0_P8_CURRENT,S005_宁德时代_合规,S005,S005-Q056,1,True,210.81214700825512,0.09600099292583764,8872.436421006569,9083.362869991106
