baseline,config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,3,3,0,0.5787516832351685,0.5621393918991089,-0.01661229133605957
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,6,7,-1,0.46938270330429077,0.45861491560935974,-0.01076778769493103
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,3,3,0,0.4971899390220642,0.4843946695327759,-0.01279526948928833
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,8,8,0,0.4743218421936035,0.45913633704185486,-0.015185505151748657
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.5515848398208618,0.5396221876144409,-0.011962652206420898
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,1,2,-1,0.48496145009994507,0.47026777267456055,-0.014693677425384521
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,5,-1,0.6069139838218689,0.579953134059906,-0.02696084976196289
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,4,4,0,0.6244111657142639,0.6056334376335144,-0.01877772808074951
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,16,15,1,0.5890437960624695,0.5692992210388184,-0.019744575023651123
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,11,12,-1,0.596356987953186,0.5668076276779175,-0.029549360275268555
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,5,3,2,0.6108766198158264,0.5908970236778259,-0.01997959613800049
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,9,8,1,0.6212858557701111,0.5992904901504517,-0.021995365619659424
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,4,4,0,0.6296270489692688,0.6066982746124268,-0.02292877435684204
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q033,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,3,3,0,0.6369536519050598,0.6083223819732666,-0.028631269931793213
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q035,52954b6d-4823-5e0a-955d-8a3b24df0a30,S005-Q029,3,9,-6,0.6251775622367859,0.5792565941810608,-0.0459209680557251
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q039,e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326,S005-Q027,21,22,-1,0.5453450083732605,0.5345270037651062,-0.010818004608154297
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q039,a9136ff5-7fca-58fe-8907-08b361042647,S005-Q032,11,12,-1,0.5615666508674622,0.5511752963066101,-0.01039135456085205
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q042,19b9c9f1-754d-5322-831d-a2b5bbc632f9,S005-Q036,7,8,-1,0.6399484276771545,0.6181218028068542,-0.021826624870300293
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,30,32,-2,0.5865954756736755,0.5618812441825867,-0.024714231491088867
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,8,10,-2,0.6144528388977051,0.5914561152458191,-0.022996723651885986
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,2,-1,0.605064332485199,0.593082845211029,-0.011981487274169922
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,8,8,0,0.615023136138916,0.5935192704200745,-0.021503865718841553
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,14,13,1,0.605305552482605,0.5809863209724426,-0.024319231510162354
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,27,30,-3,0.4615148603916168,0.44338715076446533,-0.01812770962715149
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,4,5,-1,0.54830002784729,0.5337045788764954,-0.014595448970794678
M3_ORIGINAL,B1,BGE-M3 IDF-weighted MaxSim vs BGE-M3 Original MaxSim,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,35,31,4,0.5767384171485901,0.5499580502510071,-0.026780366897583008
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,2,1,0.5695918202400208,0.52052241563797,-0.04906940460205078
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,6,0,0.5484578609466553,0.5029570460319519,-0.04550081491470337
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,5,5,0,0.5533636212348938,0.5065226554870605,-0.04684096574783325
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,9,9,0,0.6035705804824829,0.5558316111564636,-0.04773896932601929
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,7,7,0,0.6190046668052673,0.5723989605903625,-0.046605706214904785
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,1,2,-1,0.640762209892273,0.5911019444465637,-0.04966026544570923
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,13,13,0,0.63550865650177,0.584445059299469,-0.051063597202301025
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,9,8,1,0.6412522196769714,0.5837623476982117,-0.057489871978759766
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,17,15,2,0.6139731407165527,0.5480773448944092,-0.06589579582214355
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,5,6,-1,0.6262995004653931,0.5876444578170776,-0.03865504264831543
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,6,7,-1,0.616276741027832,0.5844331979751587,-0.03184354305267334
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,12,11,1,0.5349723100662231,0.5151382088661194,-0.01983410120010376
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,4,5,-1,0.5533723831176758,0.5063844919204712,-0.04698789119720459
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,11,9,2,0.5402598977088928,0.4912901818752289,-0.04896971583366394
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,18,20,-2,0.5435713529586792,0.49994415044784546,-0.04362720251083374
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,7,6,1,0.5054376721382141,0.4858923554420471,-0.019545316696166992
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,9,9,0,0.5003893375396729,0.4741879999637604,-0.026201337575912476
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,7,4,3,0.5251415371894836,0.5035018920898438,-0.021639645099639893
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,5,6,-1,0.47145748138427734,0.4447912871837616,-0.026666194200515747
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,13,14,-1,0.4478031098842621,0.42217984795570374,-0.02562326192855835
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,14,9,5,0.601812481880188,0.5625361800193787,-0.039276301860809326
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,2,1,0.526727020740509,0.49356576800346375,-0.03316125273704529
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,6,6,0,0.4335967004299164,0.4000609815120697,-0.03353571891784668
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,4,3,1,0.4605723023414612,0.42980286478996277,-0.030769437551498413
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,8,8,0,0.4296184480190277,0.4050658643245697,-0.024552583694458008
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,4,3,1,0.4716430902481079,0.4508603811264038,-0.0207827091217041
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,3,2,1,0.5477399230003357,0.5006836652755737,-0.04705625772476196
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,6,5,1,0.6122481822967529,0.5730500817298889,-0.039198100566864014
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,5,4,1,0.6928691267967224,0.6457966566085815,-0.04707247018814087
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,16,17,-1,0.6573517322540283,0.5962964296340942,-0.06105530261993408
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,4,4,0,0.613763689994812,0.5783213376998901,-0.035442352294921875
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,10,10,0,0.5979128479957581,0.5624788403511047,-0.03543400764465332
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,4,4,0,0.708991289138794,0.6438785195350647,-0.06511276960372925
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,1,1,0,0.685886561870575,0.6477546095848083,-0.0381319522857666
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,25,23,2,0.6237990856170654,0.5772409439086914,-0.04655814170837402
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,30,30,0,0.6328666806221008,0.5764598846435547,-0.05640679597854614
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,29,22,7,0.5942608714103699,0.5574783086776733,-0.03678256273269653
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,2,3,-1,0.6525304913520813,0.6056894063949585,-0.0468410849571228
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,13,18,-5,0.6850023865699768,0.6099085807800293,-0.07509380578994751
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,27,29,-2,0.6508461833000183,0.6083837747573853,-0.04246240854263306
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,8,11,-3,0.6717451214790344,0.6291329264640808,-0.04261219501495361
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,5,6,-1,0.6097185015678406,0.5656440258026123,-0.04407447576522827
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,2,2,0,0.6142757534980774,0.5856894254684448,-0.02858632802963257
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,7,8,-1,0.5771958231925964,0.5450197458267212,-0.032176077365875244
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,8,5,3,0.5928196310997009,0.5771189332008362,-0.015700697898864746
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,6,6,0,0.5954191088676453,0.5749240517616272,-0.020495057106018066
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,31,34,-3,0.4398859441280365,0.4110525846481323,-0.028833359479904175
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,5,6,-1,0.6772945523262024,0.6139142513275146,-0.06338030099868774
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,29,30,-1,0.6091257929801941,0.5518046617507935,-0.057321131229400635
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,12,12,0,0.6337391138076782,0.5872635245323181,-0.04647558927536011
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,2,-1,0.6409434080123901,0.5962339639663696,-0.04470944404602051
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,4,3,1,0.6104725003242493,0.5815990567207336,-0.028873443603515625
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,19,21,-2,0.5022825598716736,0.4834864139556885,-0.018796145915985107
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.5180636048316956,0.48588475584983826,-0.0321788489818573
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.5839464664459229,0.5596959590911865,-0.024250507354736328
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,3,3,0,0.5614102482795715,0.5475852489471436,-0.013824999332427979
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,5,-1,0.5049920678138733,0.4617074429988861,-0.04328462481498718
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,7,7,0,0.48641079664230347,0.4466002583503723,-0.03981053829193115
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6313982605934143,0.6104826331138611,-0.020915627479553223
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,4,5,-1,0.7111189961433411,0.668713390827179,-0.04240560531616211
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6216847896575928,0.5823767781257629,-0.039308011531829834
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,2,4,-2,0.5993329286575317,0.5554109215736389,-0.04392200708389282
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,19,18,1,0.6078006029129028,0.5771164894104004,-0.03068411350250244
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,5,6,-1,0.6609920263290405,0.6255618333816528,-0.035430192947387695
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,4,4,0,0.5996504426002502,0.5586283802986145,-0.04102206230163574
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,9,14,-5,0.6189886331558228,0.5829787850379944,-0.03600984811782837
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,12,12,0,0.6115999221801758,0.5841668248176575,-0.02743309736251831
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,19,21,-2,0.5750514268875122,0.5169949531555176,-0.05805647373199463
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,28,32,-4,0.635348379611969,0.5763088464736938,-0.059039533138275146
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,13,16,-3,0.668163001537323,0.6184527277946472,-0.04971027374267578
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,10,10,0,0.5155439972877502,0.49404919147491455,-0.021494805812835693
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,26,30,-4,0.5403658747673035,0.4963403046131134,-0.044025570154190063
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,9,12,-3,0.5695881843566895,0.5273284316062927,-0.04225975275039673
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,26,27,-1,0.5394620299339294,0.5138110518455505,-0.025650978088378906
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,3,5,-2,0.6742299795150757,0.6359119415283203,-0.03831803798675537
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,16,-1,0.6448917388916016,0.6126784086227417,-0.03221333026885986
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,40,41,-1,0.5133234858512878,0.4875328838825226,-0.02579060196876526
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,13,13,0,0.5575442314147949,0.5347879528999329,-0.02275627851486206
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,8,11,-3,0.5558580160140991,0.519047737121582,-0.03681027889251709
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,14,14,0,0.5424960851669312,0.5225228667259216,-0.01997321844100952
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,7,4,3,0.5685656666755676,0.5497912168502808,-0.018774449825286865
M3_ORIGINAL,B2,BGE-M3 IDF-filtered MaxSim vs BGE-M3 Original MaxSim,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,22,18,4,0.5278317928314209,0.507224977016449,-0.020606815814971924
