Config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,final_score,zero_fallback_applied
H1-W90,H1-W90 vs Dense,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,1,1,0,0.6072694063186646,0.5964377762416995,-0.010831630076965082,UNCHANGED,1,1,0.6072694063186646,11.99162483215332,0.49895310554901406,0.5964377762416995,False
H1-W90,H1-W90 vs Dense,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,16,-1,0.4818408787250519,0.4343191594727655,-0.047521719252286376,UNCHANGED,15,16,0.4818408787250519,1.9790849685668945,0.006623686202187665,0.4343191594727655,False
H1-W90,H1-W90 vs Dense,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,3,13,0.492669016122818,0.4764520932954031,-0.01621692282741488,PROMOTED,16,3,0.492669016122818,10.588149070739746,0.3304997878486691,0.4764520932954031,False
H1-W90,H1-W90 vs Dense,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,15,-3,0.5007023811340332,0.45388367059071144,-0.04681871054332176,UNCHANGED,12,15,0.5007023811340332,5.214020729064941,0.032515275700815485,0.45388367059071144,False
H1-W90,H1-W90 vs Dense,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,38,-2,0.33248934149742126,0.3008169938754812,-0.031672347621940045,UNCHANGED,36,38,0.33248934149742126,3.731966733932495,0.015765865278020645,0.3008169938754812,False
H1-W90,H1-W90 vs Dense,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,14,-3,0.6479683518409729,0.5834347010489871,-0.06453365079198581,UNCHANGED,11,14,0.6479683518409729,0.12512949109077454,0.0026318439211152436,0.5834347010489871,False
H1-W90,H1-W90 vs Dense,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,1,0,0.650933027267456,0.5866602783529685,-0.06427274891448753,UNCHANGED,1,1,0.650933027267456,2.4105868339538574,0.00820553812258045,0.5866602783529685,False
H1-W90,H1-W90 vs Dense,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,4,2,0.6310549378395081,0.5709806481427585,-0.06007428969674955,PROMOTED,6,4,0.6310549378395081,5.069141387939453,0.030312040872012246,0.5709806481427585,False
H1-W90,H1-W90 vs Dense,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,1,0,0.6374316811561584,0.5798555958476248,-0.05757608530853364,UNCHANGED,1,1,0.6374316811561584,6.555420398712158,0.061670828070822734,0.5798555958476248,False
H1-W90,H1-W90 vs Dense,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,8,3,0.5550165176391602,0.5199006595502874,-0.03511585808887274,UNCHANGED,11,8,0.5550165176391602,9.275291442871094,0.20385793675043237,0.5199006595502874,False
H1-W90,H1-W90 vs Dense,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,12,-1,0.4726150631904602,0.4304572317118911,-0.04215783147856911,UNCHANGED,11,12,0.4726150631904602,6.154351711273193,0.05103674840476936,0.4304572317118911,False
H1-W90,H1-W90 vs Dense,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.3132141704283253,-0.0344331686772808,UNCHANGED,2,2,0.3476473391056061,0.5884405374526978,0.00331565233279799,0.3132141704283253,False
H1-W90,H1-W90 vs Dense,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,4,0,0.4727919101715088,0.4275617397038578,-0.04523017046765099,UNCHANGED,4,4,0.4727919101715088,4.26578950881958,0.02049020549499915,0.4275617397038578,False
H1-W90,H1-W90 vs Dense,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,1,0,0.494103342294693,0.44683479995564923,-0.04726854233904376,UNCHANGED,1,1,0.494103342294693,4.356246471405029,0.021417918904255113,0.44683479995564923,False
H1-W90,H1-W90 vs Dense,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,6,0,0.49814823269844055,0.4553476998786391,-0.04280053281980145,UNCHANGED,6,6,0.49814823269844055,6.831007480621338,0.07014290450042594,0.4553476998786391,False
H1-W90,H1-W90 vs Dense,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,5,0,0.5069320797920227,0.45801189685516935,-0.04892018293685335,UNCHANGED,5,5,0.5069320797920227,3.9708125591278076,0.017730250423488983,0.45801189685516935,False
H1-W90,H1-W90 vs Dense,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.5784066367397457,-0.038347954725250655,UNCHANGED,1,1,0.6167545914649963,9.620180130004883,0.2332750442124899,0.5784066367397457,False
H1-W90,H1-W90 vs Dense,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,8,-1,0.6651113629341125,0.5990599587358141,-0.06605140419829847,UNCHANGED,7,8,0.6651113629341125,1.2446527481079102,0.004597320951126909,0.5990599587358141,False
H1-W90,H1-W90 vs Dense,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6499589681625366,0.5867120682524568,-0.06324689991007981,UNCHANGED,1,1,0.6499589681625366,3.9430339336395264,0.017489969061737682,0.5867120682524568,False
H1-W90,H1-W90 vs Dense,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,5,-2,0.6119412183761597,0.5530107807447205,-0.058930437631439125,UNCHANGED,3,5,0.6119412183761597,4.469440937042236,0.022636842061767932,0.5530107807447205,False
H1-W90,H1-W90 vs Dense,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,16,-1,0.5855612754821777,0.5288652308772314,-0.05669604460494637,UNCHANGED,15,16,0.5855612754821777,4.068453788757324,0.018600829432713628,0.5288652308772314,False
H1-W90,H1-W90 vs Dense,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,6,1,0.6343926787376404,0.5927213706426946,-0.04167130809494579,UNCHANGED,7,6,0.6343926787376404,9.441519737243652,0.21767959778818174,0.5927213706426946,False
H1-W90,H1-W90 vs Dense,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,6,0,0.5726884603500366,0.5198815077817392,-0.05280695256829737,UNCHANGED,6,6,0.5726884603500366,5.872096061706543,0.04461893466706261,0.5198815077817392,False
H1-W90,H1-W90 vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,13,-1,0.5834260582923889,0.5274098564412552,-0.05601620185113376,UNCHANGED,12,13,0.5834260582923889,4.525384902954102,0.02326403978105113,0.5274098564412552,False
H1-W90,H1-W90 vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,19,2,0.54683518409729,0.4940442921678123,-0.05279089192947772,UNCHANGED,21,19,0.54683518409729,4.103806018829346,0.018926264802512884,0.4940442921678123,False
H1-W90,H1-W90 vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,18,-1,0.5243327021598816,0.47261035921535205,-0.05172234294452954,UNCHANGED,17,18,0.5243327021598816,2.121558666229248,0.007109272714586262,0.47261035921535205,False
H1-W90,H1-W90 vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,3,-1,0.6725355982780457,0.6056550025716781,-0.06688059570636751,UNCHANGED,2,3,0.6725355982780457,0.8245867490768433,0.0037296412143707075,0.6056550025716781,False
H1-W90,H1-W90 vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,29,0,0.5633748769760132,0.5082452574783176,-0.05512961949769557,UNCHANGED,29,29,0.5633748769760132,3.191678047180176,0.012078681999056977,0.5082452574783176,False
H1-W90,H1-W90 vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,10,-4,0.5420230627059937,0.4887528256129242,-0.05327023709306944,UNCHANGED,6,10,0.5420230627059937,2.667691946029663,0.009320691775298963,0.4887528256129242,False
H1-W90,H1-W90 vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,33,0,0.4599473774433136,0.4158500061931847,-0.044097371250128914,UNCHANGED,33,33,0.4599473774433136,4.10890531539917,0.01897366494202408,0.4158500061931847,False
H1-W90,H1-W90 vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,6,9,0.5070860385894775,0.47627168051203617,-0.030814358077441373,UNCHANGED,15,6,0.5070860385894775,9.214165687561035,0.19894245781506387,0.47627168051203617,False
H1-W90,H1-W90 vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,22,0,0.5056788325309753,0.457294160279133,-0.04838467225184234,UNCHANGED,22,22,0.5056788325309753,4.3954010009765625,0.021832110012551736,0.457294160279133,False
H1-W90,H1-W90 vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,10,0,0.5986801981925964,0.5468160115034092,-0.05186418668918724,UNCHANGED,10,10,0.5986801981925964,7.116347312927246,0.08003833130072406,0.5468160115034092,False
H1-W90,H1-W90 vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,14,1,0.592033326625824,0.536248691620811,-0.05578463500501296,UNCHANGED,15,14,0.592033326625824,5.3177490234375,0.03418697657569393,0.536248691620811,False
H1-W90,H1-W90 vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,41,0,0.4069212079048157,0.36672700841092243,-0.040194199493893246,UNCHANGED,41,41,0.4069212079048157,1.4050164222717285,0.004979212965883192,0.36672700841092243,False
H1-W90,H1-W90 vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,14,-3,0.4789794087409973,0.4317639245084211,-0.04721548423257621,UNCHANGED,11,14,0.4789794087409973,2.03924298286438,0.006824566415235193,0.4317639245084211,False
H1-W90,H1-W90 vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,7,-4,0.5221919417381287,0.47157953765810307,-0.0506124040800256,DEMOTED,3,7,0.5221919417381287,3.770533323287964,0.016067900937873057,0.47157953765810307,False
H1-W90,H1-W90 vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,16,3,0.4438685476779938,0.4049771403723898,-0.038891407305603976,UNCHANGED,19,16,0.4438685476779938,6.310544013977051,0.0549544746219539,0.4049771403723898,False
H1-W90,H1-W90 vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,16,2,0.4406288266181946,0.3987768238409616,-0.041852002777233,UNCHANGED,18,16,0.4406288266181946,4.421154499053955,0.02210879884586465,0.3987768238409616,False
H1-W90,H1-W90 vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,13,1,0.4429168999195099,0.40385019614847456,-0.03906670377103533,UNCHANGED,14,13,0.4429168999195099,6.203892707824707,0.05224986220915678,0.40385019614847456,False
H1-W90,H1-W90 vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,2,-1,0.48954805731773376,0.4445591980828896,-0.04498885923484419,UNCHANGED,1,2,0.48954805731773376,5.6260833740234375,0.0396594649692919,0.4445591980828896,False
H1-W90,H1-W90 vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,19,-1,0.4069208800792694,0.3667818636170832,-0.040139016462186206,UNCHANGED,18,19,0.4069208800792694,1.6162159442901611,0.0055307154574076684,0.3667818636170832,False
H1-W90,H1-W90 vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,4,0,0.4601253867149353,0.4174634107490002,-0.04266197596593513,UNCHANGED,4,4,0.4601253867149353,5.276075839996338,0.03350562705558398,0.4174634107490002,False
H1-W90,H1-W90 vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,17,-1,0.6070505380630493,0.5471759270291305,-0.05987461103391878,UNCHANGED,16,17,0.6070505380630493,2.4347453117370605,0.008304427723860806,0.5471759270291305,False
H1-W90,H1-W90 vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,54,0,0.5469114780426025,0.4931981048844946,-0.053713373158107924,UNCHANGED,54,54,0.5469114780426025,2.76435923576355,0.009777746461523271,0.4931981048844946,False
H1-W90,H1-W90 vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,25,-1,0.5937093496322632,0.535183054035591,-0.05852629559667222,UNCHANGED,24,25,0.5937093496322632,2.46893310546875,0.00844639366554079,0.535183054035591,False
H1-W90,H1-W90 vs Dense,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,7,-2,0.5364928841590881,0.4851920967464986,-0.05130078741258953,DEMOTED,5,7,0.5364928841590881,4.544744491577148,0.02348501003319302,0.4851920967464986,False
H1-W90,H1-W90 vs Dense,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,46,1,0.482970654964447,0.4377323387438365,-0.04523831622061053,UNCHANGED,47,46,0.482970654964447,5.087801933288574,0.030587492758341512,0.4377323387438365,False
H1-W90,H1-W90 vs Dense,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,36,-6,0.6417790651321411,0.577601158618927,-0.06417790651321409,UNCHANGED,30,36,0.6417790651321411,1.9313969612121582,0.0,0.577601158618927,False
H1-W90,H1-W90 vs Dense,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,5,7,0.6042231917381287,0.5624271044342919,-0.04179608730383677,PROMOTED,12,5,0.6042231917381287,9.05103588104248,0.18626231869976048,0.5624271044342919,False
H1-W90,H1-W90 vs Dense,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,45,3,0.5702548027038574,0.5155511513593012,-0.05470365134455624,UNCHANGED,48,45,0.5702548027038574,4.5213541984558105,0.02321828925829462,0.5155511513593012,False
H1-W90,H1-W90 vs Dense,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,25,-3,0.5237754583358765,0.47286080706583805,-0.050914651270038414,UNCHANGED,22,25,0.5237754583358765,3.579967737197876,0.014628945635491913,0.47286080706583805,False
H1-W90,H1-W90 vs Dense,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,5,-2,0.5488320589065552,0.5183419039359088,-0.030490154970646333,UNCHANGED,3,5,0.5488320589065552,9.737500190734863,0.2439305092000914,0.5183419039359088,False
H1-W90,H1-W90 vs Dense,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,20,3,0.5221955180168152,0.4780492653695591,-0.04414625264725608,UNCHANGED,23,20,0.5221955180168152,7.135141372680664,0.08073299154425441,0.4780492653695591,False
H1-W90,H1-W90 vs Dense,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.316211555067883,-0.03479209178270293,UNCHANGED,3,3,0.35100364685058594,0.4422949254512787,0.0030827290235565926,0.316211555067883,False
H1-W90,H1-W90 vs Dense,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,7,0,0.5022115111351013,0.4523401656855414,-0.0498713454495599,UNCHANGED,7,7,0.5022115111351013,0.6959129571914673,0.003498056639502346,0.4523401656855414,False
H1-W90,H1-W90 vs Dense,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.5617457454096354,-0.05933316303381553,UNCHANGED,1,1,0.6210789084434509,4.8870439529418945,0.0277472781052958,0.5617457454096354,False
H1-W90,H1-W90 vs Dense,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.5346508081131812,-0.058934385044014825,UNCHANGED,8,8,0.593585193157196,1.0827499628067017,0.004241342717047574,0.5346508081131812,False
H1-W90,H1-W90 vs Dense,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,6,-1,0.6157102584838867,0.555272987627147,-0.06043727085673967,DEMOTED,5,6,0.6157102584838867,3.0635344982147217,0.011337549916490655,0.555272987627147,False
H1-W90,H1-W90 vs Dense,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,2,0,0.5244457125663757,0.4734461171973769,-0.05099959536899884,UNCHANGED,2,2,0.5244457125663757,3.554955244064331,0.014449758876387254,0.4734461171973769,False
H1-W90,H1-W90 vs Dense,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,9,2,0.6970088481903076,0.6319699814658813,-0.06503886672442627,UNCHANGED,11,9,0.6970088481903076,5.964040279388428,0.046620180946044705,0.6319699814658813,False
H1-W90,H1-W90 vs Dense,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,5,-2,0.7119752168655396,0.6432013351670925,-0.068773881698447,UNCHANGED,3,5,0.7119752168655396,4.6092705726623535,0.02423639988106861,0.6432013351670925,False
H1-W90,H1-W90 vs Dense,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,3,1,0.7066170573234558,0.6649875501812387,-0.04162950714221714,UNCHANGED,4,3,0.7066170573234558,10.212358474731445,0.2903219859012842,0.6649875501812387,False
H1-W90,H1-W90 vs Dense,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,18,0,0.7261838316917419,0.6643970646361282,-0.0617867670556137,UNCHANGED,18,18,0.7261838316917419,7.783885478973389,0.10831616113560437,0.6643970646361282,False
H1-W90,H1-W90 vs Dense,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,12,2,0.7453212141990662,0.6760132242796122,-0.06930798991945397,UNCHANGED,14,12,0.7453212141990662,6.203547477722168,0.05224131500452673,0.6760132242796122,False
H1-W90,H1-W90 vs Dense,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,6,2,0.7841389775276184,0.7148729056990845,-0.06926607182853395,UNCHANGED,8,6,0.7841389775276184,7.408565044403076,0.09147825924227956,0.7148729056990845,False
H1-W90,H1-W90 vs Dense,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,5,0,0.6531623601913452,0.5927192946432437,-0.06044306554810153,UNCHANGED,5,5,0.6531623601913452,6.057067394256592,0.048731704710329685,0.5927192946432437,False
H1-W90,H1-W90 vs Dense,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,19,0,0.60422682762146,0.5457216070255028,-0.0585052205959572,UNCHANGED,19,19,0.60422682762146,4.1303863525390625,0.019174621661888384,0.5457216070255028,False
H1-W90,H1-W90 vs Dense,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,4,-1,0.5494986772537231,0.49538020916363673,-0.05411846809008641,UNCHANGED,3,4,0.5494986772537231,2.437067747116089,0.008313996352858644,0.49538020916363673,False
H1-W90,H1-W90 vs Dense,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,5,-1,0.5578400492668152,0.5026587017579318,-0.05518134750888337,UNCHANGED,4,5,0.5578400492668152,1.7889364957809448,0.006026574177980792,0.5026587017579318,False
H1-W90,H1-W90 vs Dense,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,21,0,0.489423006772995,0.4412071295741041,-0.04821587719889092,UNCHANGED,21,21,0.489423006772995,2.164996862411499,0.007264234784085683,0.4412071295741041,False
H1-W90,H1-W90 vs Dense,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,4,0,0.5434472560882568,0.4902163290292621,-0.05323092705899474,UNCHANGED,4,4,0.5434472560882568,3.0276131629943848,0.011137985498309369,0.4902163290292621,False
H1-W90,H1-W90 vs Dense,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,40,0,0.30329322814941406,0.27357315084706596,-0.029720077302348102,UNCHANGED,40,40,0.30329322814941406,1.8108139038085938,0.006092455125932585,0.27357315084706596,False
H1-W90,H1-W90 vs Dense,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,13,15,0.3380138576030731,0.35673005582952066,0.018716198226447545,UNCHANGED,28,13,0.3380138576030731,12.201577186584473,0.5251758398675481,0.35673005582952066,False
H1-W90,H1-W90 vs Dense,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,23,-1,0.5372671484947205,0.48410913393499627,-0.05315801455972419,UNCHANGED,22,23,0.5372671484947205,1.6722626686096191,0.005687002897478583,0.48410913393499627,False
H1-W90,H1-W90 vs Dense,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,32,4,0.5712360143661499,0.5191434971069667,-0.05209251725918318,UNCHANGED,36,32,0.5712360143661499,6.124171733856201,0.050310841774318334,0.5191434971069667,False
H1-W90,H1-W90 vs Dense,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,2,15,0.6142544746398926,0.6251320136777926,0.010877539037900008,PROMOTED,17,2,0.6142544746398926,13.919081687927246,0.7230298650188925,0.6251320136777926,False
H1-W90,H1-W90 vs Dense,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,26,-1,0.5234483480453491,0.4793288249270967,-0.0441195231182524,UNCHANGED,25,26,0.5234483480453491,7.175759315490723,0.08225311686282501,0.4793288249270967,False
H1-W90,H1-W90 vs Dense,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,34,-1,0.5125783085823059,0.4633462287842237,-0.049232079798082196,UNCHANGED,33,34,0.5125783085823059,4.242471694946289,0.0202575106014843,0.4633462287842237,False
H1-W90,H1-W90 vs Dense,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,8,-5,0.6123521327972412,0.5526967158959755,-0.059655416901265745,DEMOTED,3,8,0.6123521327972412,3.7360997200012207,0.015797963784583435,0.5526967158959755,False
H1-W90,H1-W90 vs Dense,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,27,-1,0.4568561911582947,0.4133220375590056,-0.04353415359928908,UNCHANGED,26,27,0.4568561911582947,4.365457057952881,0.021514655165403598,0.4133220375590056,False
H1-W90,H1-W90 vs Dense,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,14,-2,0.4582591652870178,0.4140265249093057,-0.04423264037771213,UNCHANGED,12,14,0.4582591652870178,3.753366470336914,0.015932761509896684,0.4140265249093057,False
H1-W90,H1-W90 vs Dense,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,3,-1,0.47814619541168213,0.4324357863814981,-0.04571040903018403,UNCHANGED,2,3,0.47814619541168213,4.32007360458374,0.021042105109841686,0.4324357863814981,False
H1-W90,H1-W90 vs Dense,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,20,-5,0.42474165558815,0.3828058389423532,-0.04193581664579682,UNCHANGED,15,20,0.42474165558815,1.561958909034729,0.0053834891301816415,0.3828058389423532,False
H1-W90,H1-W90 vs Dense,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,27,-5,0.41263967752456665,0.37192614701205756,-0.04071353051250909,UNCHANGED,22,27,0.41263967752456665,1.606614112854004,0.005504372399475751,0.37192614701205756,False
H1-W90,H1-W90 vs Dense,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,5,-1,0.5201765894889832,0.47528276906060574,-0.04489382042837742,UNCHANGED,4,5,0.5201765894889832,6.864359378814697,0.07123838520520925,0.47528276906060574,False
H1-W90,H1-W90 vs Dense,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,2,0,0.4894738793373108,0.4410086070044381,-0.04846527233287268,UNCHANGED,2,2,0.4894738793373108,1.3401825428009033,0.00482115600858348,0.4410086070044381,False
H1-W90,H1-W90 vs Dense,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.3685521287980081,-0.040590991252422215,UNCHANGED,7,7,0.4091431200504303,0.5379157066345215,0.003233207526208202,0.3685521287980081,False
H1-W90,H1-W90 vs Dense,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,2,0,0.4483288526535034,0.40416203463291905,-0.044166818020584364,UNCHANGED,2,2,0.4483288526535034,1.9902962446212769,0.006660672447659725,0.40416203463291905,False
H1-W90,H1-W90 vs Dense,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,9,0,0.4276643693447113,0.38520970559551243,-0.04245466374919887,UNCHANGED,9,9,0.4276643693447113,0.4649461805820465,0.003117731852722439,0.38520970559551243,False
H1-W90,H1-W90 vs Dense,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.4314572295755706,-0.04592554954582834,UNCHANGED,1,1,0.4773827791213989,4.015913009643555,0.01812728366311549,0.4314572295755706,False
H1-W90,H1-W90 vs Dense,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,4,0,0.42706114053726196,0.3851345721291353,-0.04192656840812664,UNCHANGED,4,4,0.42706114053726196,2.3072235584259033,0.007795456455995855,0.3851345721291353,False
H1-W90,H1-W90 vs Dense,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,4,0,0.5493555665016174,0.4962203266066409,-0.05313523989497654,UNCHANGED,4,4,0.5493555665016174,4.001919269561768,0.018003167551852214,0.4962203266066409,False
H1-W90,H1-W90 vs Dense,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,11,0,0.5612436532974243,0.5061112194434388,-0.055132433853985474,UNCHANGED,11,11,0.5612436532974243,2.7933948040008545,0.009919314757569752,0.5061112194434388,False
H1-W90,H1-W90 vs Dense,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,14,0,0.5384949445724487,0.4886089646476468,-0.049885979924801926,UNCHANGED,14,14,0.5384949445724487,5.624805927276611,0.03963514532442901,0.4886089646476468,False
