config,session_id,source_turn_id,page_id,raw_token_count_including_special,length_bucket,max_length,page_truncated,summary_tokens,summary_tokens_kept,summary_truncated,keywords_tokens,keywords_tokens_kept,keywords_truncation_status
BAAI/bge-m3，max_length=512,S002,S002-Q065,9f5d73d5-494c-575c-aba9-157919723349,361,<=512,512,False,324,324,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S002,S002-Q066,9a8b3ff4-8cf9-50ac-af2f-678281152fda,483,<=512,512,False,440,440,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S002,S002-Q067,6c3ee9bb-44fd-58de-b46f-7a5cf21d7d48,346,<=512,512,False,303,303,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S002,S002-Q068,e1d7ccc6-3641-51f9-9153-f81df340dffc,362,<=512,512,False,324,324,False,36,36,FULLY_KEPT
BAAI/bge-m3，max_length=512,S002,S002-Q069,34c298d0-573d-5bb7-860c-2b5d53e5198e,325,<=512,512,False,288,288,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S002,S002-Q070,b028245b-2874-5422-8987-0fb8f15a1c45,461,<=512,512,False,419,419,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q001,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,469,<=512,512,False,430,430,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q002,3039ff9a-80a9-534e-bac6-7b97cc24a926,482,<=512,512,False,445,445,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q003,54c53e7a-2b68-5849-a196-571fccaa0ac3,515,513-1024,512,True,474,474,False,39,36,PARTIALLY_TRUNCATED
BAAI/bge-m3，max_length=512,S003,S003-Q004,ff050426-ccc1-5faa-8b70-2b3eedf5209b,473,<=512,512,False,431,431,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q005,60bc0fda-17d1-5475-9f92-6434dee83888,486,<=512,512,False,448,448,False,36,36,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q006,914dcda3-55d6-504a-9159-f6f54938f31f,507,<=512,512,False,465,465,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q007,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,309,<=512,512,False,268,268,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q008,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,442,<=512,512,False,401,401,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q009,6acea1bf-012f-53f4-bac8-545da6e86a3e,394,<=512,512,False,354,354,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q010,49d340b2-23e8-5b2c-abec-13dbe4b21de7,484,<=512,512,False,443,443,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q011,3446dbc5-5d91-5f49-a1fe-1d68979506a4,343,<=512,512,False,301,301,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q012,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,317,<=512,512,False,275,275,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q013,3bd00881-7f00-5756-9420-0d2f71ecdc25,379,<=512,512,False,337,337,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q014,cee54426-e3ab-5ae2-aaab-81de729e05f3,369,<=512,512,False,327,327,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q015,1b59ffe6-5fba-511e-b39a-6529e998d6ca,483,<=512,512,False,443,443,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q016,25fd6ff3-e933-563b-baa2-5722e21d26fc,333,<=512,512,False,291,291,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q017,c2e23686-4871-5c9c-952e-5ac662b6d9bb,341,<=512,512,False,294,294,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q018,bd6d22da-10ea-5784-b308-d3f5d1f57469,316,<=512,512,False,273,273,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q019,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,338,<=512,512,False,295,295,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q020,8319fad1-425d-545c-8ef3-4df0fdc3b11d,323,<=512,512,False,283,283,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q021,78d45bb9-9e17-532c-ac94-a233f3897490,419,<=512,512,False,377,377,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q022,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,341,<=512,512,False,301,301,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q023,c96d749e-7c02-5289-ab48-fd03586dd5b1,344,<=512,512,False,297,297,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q024,f72f3149-1377-5599-b08d-64731562b90f,411,<=512,512,False,364,364,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q025,2013e8e4-8edb-5c7a-9104-a9e3d152b49c,318,<=512,512,False,275,275,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q026,cdb5dd69-63b7-55e7-a4a0-85d8028c468c,355,<=512,512,False,310,310,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q027,4ed05884-3478-5a91-a63f-3067fd41956d,505,<=512,512,False,464,464,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q028,7a6c2c70-6d05-5a6d-9a53-32d92efee826,297,<=512,512,False,258,258,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q029,1b535a84-9ae4-50ee-bbda-1d7ba186183e,331,<=512,512,False,291,291,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q030,fe6436d0-9e94-53f7-ae4c-13a3d82b10ba,338,<=512,512,False,293,293,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q031,3feeb57b-680f-5621-a81f-e1d1879ae37d,328,<=512,512,False,286,286,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q032,c94687e6-820c-5c03-a774-40d03e0f70be,339,<=512,512,False,297,297,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q033,05e85ae0-3d1a-5b35-8b21-33024859d641,323,<=512,512,False,283,283,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q034,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,455,<=512,512,False,411,411,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q035,e8774fb1-5e27-5d8f-8399-9a697a3030b4,397,<=512,512,False,351,351,False,44,44,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q036,82bf5c46-13d0-5fb7-9826-308047a68fc7,316,<=512,512,False,275,275,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q037,cd287a69-0373-5edb-a16a-81be12c7a77e,328,<=512,512,False,287,287,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q038,a66c00f0-adb2-544a-954c-97b7393168b0,331,<=512,512,False,295,295,False,34,34,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q039,de8457cd-4b07-5775-9f5e-95f5d65583a0,345,<=512,512,False,303,303,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q040,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,320,<=512,512,False,280,280,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q041,a6b0b3ff-1196-57db-b387-1d0385fdf04f,316,<=512,512,False,277,277,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q042,b304bcc8-8a96-5f89-a945-3cef8078b106,342,<=512,512,False,300,300,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q043,2316a391-e779-530b-ac2f-055182347d32,504,<=512,512,False,463,463,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q044,a3d3b3e7-64b2-57ba-8ffc-9f9c741bbb55,308,<=512,512,False,266,266,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q045,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,495,<=512,512,False,454,454,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q046,8b5ae761-3f22-557a-aa9a-f3d5a03b0951,329,<=512,512,False,288,288,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q047,38c8623d-42c1-5db8-ab6e-1f29fd9a82e3,329,<=512,512,False,283,283,False,44,44,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q048,b00efb33-3321-5736-b5b5-c41450d53202,332,<=512,512,False,289,289,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q049,52504bc2-69f1-5f7b-a827-97850ce991f6,325,<=512,512,False,283,283,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q050,59d896c1-0734-53cf-821a-5728dd5fe548,331,<=512,512,False,290,290,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q051,9409734e-8235-5011-8c1a-60ed15ad9024,332,<=512,512,False,291,291,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q052,cb9da70d-c361-5f9e-9f13-d40731425363,325,<=512,512,False,284,284,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q053,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,316,<=512,512,False,271,271,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q054,00e95e1e-ea70-50c3-b519-57b34f70bf65,335,<=512,512,False,293,293,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q055,cfed691e-e124-5684-bec0-0e8c33869733,332,<=512,512,False,292,292,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q056,3e1cec0a-77e2-5463-865e-1f49b78e966c,316,<=512,512,False,280,280,False,34,34,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q057,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,330,<=512,512,False,288,288,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q058,ad470150-cd72-5d94-9d96-467573c4b92b,326,<=512,512,False,284,284,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q059,6f9e1be3-446d-5862-81d1-54c475413106,333,<=512,512,False,293,293,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q060,aadad3af-5031-5281-97f7-ee1897f7e7a7,343,<=512,512,False,302,302,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q061,00f1892f-503a-5094-b7b1-b6dc6688a1e4,327,<=512,512,False,285,285,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q062,e6b075df-0710-53c0-a850-a6bc715553b6,318,<=512,512,False,283,283,False,33,33,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q063,3d0fd2e7-51f7-5c7b-987f-07f1185ddcae,329,<=512,512,False,289,289,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q064,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,329,<=512,512,False,288,288,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q065,7a01132c-40cf-51c3-9d47-811e696bd29c,323,<=512,512,False,283,283,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q066,70584af0-da6d-5ee7-9e7c-ad3f962ef545,330,<=512,512,False,288,288,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q067,21f9ae05-f6a0-5cc5-af10-142d014dcf11,328,<=512,512,False,287,287,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q068,467b36fc-c77c-535b-bf26-e3eb45eb13bd,325,<=512,512,False,284,284,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q069,04d07215-21cd-5045-831c-4e47a6fc6d37,332,<=512,512,False,291,291,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q070,4b7d4f56-79e6-586a-8a09-c70fb207dda9,323,<=512,512,False,282,282,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q071,96af7f08-1678-5164-9e1e-935a577a7d1b,338,<=512,512,False,293,293,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q072,ccf27b0e-2667-569f-9c15-552ac429b180,315,<=512,512,False,272,272,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q073,2fdaac5c-103c-5100-8480-7d15511a3658,333,<=512,512,False,292,292,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q074,5a497718-c3f2-535a-82ec-c58ab46a1e18,316,<=512,512,False,275,275,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q075,940de09d-d4f8-5636-8091-09583b94a668,338,<=512,512,False,298,298,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q076,f8a82be9-6f48-5dfb-b924-c74f72770e6c,334,<=512,512,False,294,294,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q077,e732511e-b0fe-5c66-8778-0235ad67b308,337,<=512,512,False,293,293,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q078,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,339,<=512,512,False,298,298,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q079,68d070f4-4242-579d-b5a8-83f3dc6283b3,341,<=512,512,False,300,300,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q080,c027f905-aa4f-57f5-baf6-36d397160620,328,<=512,512,False,288,288,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q081,55fa1f65-ad74-5d1c-aafd-00013a0a4724,337,<=512,512,False,296,296,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q082,1958df93-850e-5159-a3f2-9fa2bd4b26bd,352,<=512,512,False,308,308,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q083,6f87cd79-b136-58c6-b1dc-63adee52a9c0,322,<=512,512,False,278,278,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q084,dc75d4a6-dbec-512b-bed7-4048466382c6,334,<=512,512,False,292,292,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q085,ff75fe78-c1af-5b7a-a243-9648b6132a06,333,<=512,512,False,291,291,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q086,3ea1312b-2cc6-53f3-be4d-3ce6db813e56,338,<=512,512,False,297,297,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q087,138590ee-f1ad-552b-9655-ff727e22c72a,342,<=512,512,False,300,300,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q088,a1b1095c-6b15-5cb5-885e-e4b0f49ab01c,331,<=512,512,False,289,289,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q089,a430481a-3584-5aa7-9481-a18f5f205c42,326,<=512,512,False,281,281,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S003,S003-Q090,dd0108d6-a45a-5d6d-97cd-d1fbcd7160c5,339,<=512,512,False,296,296,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q001,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,403,<=512,512,False,360,360,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q002,f3e1812a-c8a3-560c-8424-84d252ae452f,445,<=512,512,False,404,404,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q003,e45c4d60-1608-5524-b2df-3c2b4e8007c5,468,<=512,512,False,423,423,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q004,e69ec046-4916-5e0b-8917-8f3fc9d8b112,449,<=512,512,False,407,407,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q005,21d39c45-cce0-52fc-a2b9-e5a4aeaa91d8,271,<=512,512,False,235,235,False,34,34,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q006,d876eb51-66ba-5437-955a-25c3f405ef2f,268,<=512,512,False,230,230,False,36,36,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q007,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,332,<=512,512,False,293,293,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q008,a60bbf7a-8108-58fc-8b4a-1356764282aa,400,<=512,512,False,360,360,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q009,b90ba0e9-ee61-5bae-a71f-8eae2f3ebcb8,326,<=512,512,False,287,287,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q010,75337c00-099c-56d7-ad2c-bd3be6ef4b11,286,<=512,512,False,244,244,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q011,0cd91b6e-376f-57c4-8232-cdabb36c695f,277,<=512,512,False,244,244,False,31,31,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q012,1404aa4a-3c7a-565e-8e67-9f834683b3b2,265,<=512,512,False,228,228,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q013,4d69ebe7-67b0-50e3-b528-7136c65b206a,293,<=512,512,False,249,249,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q014,7567fc91-4210-59bc-ac74-0cc3060edc83,332,<=512,512,False,286,286,False,44,44,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q015,112af49e-d51f-599c-ad67-5cc18432f1a8,332,<=512,512,False,285,285,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q016,9195d3a5-2623-5911-b769-527782545856,413,<=512,512,False,366,366,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q017,6b0cec96-1edf-5cb2-b054-176212013f52,275,<=512,512,False,233,233,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q018,1e8809d9-9426-51b9-9e17-039093174440,383,<=512,512,False,340,340,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q019,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,324,<=512,512,False,280,280,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q020,0fb13663-e832-5a6c-8e8b-55cb61f4a77b,392,<=512,512,False,352,352,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q021,9491736f-87d9-560c-86bf-a73959049fab,376,<=512,512,False,337,337,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q022,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,250,<=512,512,False,211,211,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q023,73b2fb55-c036-52ca-842e-cc784d317c61,272,<=512,512,False,235,235,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q024,a655a675-0bf0-58db-b487-3e8f7894215e,394,<=512,512,False,360,360,False,32,32,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q025,af2f12c2-5599-5bb2-a024-327fc47109bd,236,<=512,512,False,202,202,False,32,32,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q026,301ca8db-dd23-5356-b475-b3ed2daf748b,414,<=512,512,False,366,366,False,46,46,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q027,c022f180-c519-52a7-9c70-3f15928609b5,399,<=512,512,False,355,355,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q028,ae78b166-a715-5bad-b3ae-501af9bd7712,229,<=512,512,False,194,194,False,33,33,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q029,dad4c589-bd44-5d61-917f-9435b971db4d,282,<=512,512,False,244,244,False,36,36,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q030,e7289295-5eb7-5200-bd81-84fad17ad553,393,<=512,512,False,347,347,False,44,44,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q031,75f290ce-098c-5c12-841f-3c5bc9912aeb,435,<=512,512,False,392,392,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q032,594016a4-b321-5143-a8c6-3923fed20111,310,<=512,512,False,274,274,False,34,34,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q033,8c9b465d-a424-5d6b-af1b-4518bf5982de,442,<=512,512,False,403,403,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q034,094486b7-1e86-5360-8005-66c6886152c2,382,<=512,512,False,336,336,False,44,44,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q035,7bce82cf-85f9-5dca-a1dd-56af843fb11e,449,<=512,512,False,406,406,False,41,41,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q036,c61777d3-f94f-5655-9b6b-9d6cdc28c303,430,<=512,512,False,388,388,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q037,cdfd9333-0291-5cf2-967a-cfe6225d31dd,475,<=512,512,False,435,435,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q038,703822a7-ed06-55d2-95de-006ba6203852,423,<=512,512,False,382,382,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q039,7a1cdd42-73f1-58ab-9996-cc98d575e415,332,<=512,512,False,293,293,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q040,682aecdf-197a-5dc6-b88d-886b08ffb500,304,<=512,512,False,260,260,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q041,33b99375-9503-5010-b7f4-1c25f0e553bd,290,<=512,512,False,250,250,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q042,1c71306d-9c13-5283-93c6-a4254c6bd987,297,<=512,512,False,260,260,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q043,08c5243c-c754-5bb1-b020-dfbf21f542d7,300,<=512,512,False,260,260,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q044,efa76ffd-7a27-50b3-8489-bff781ea4539,286,<=512,512,False,250,250,False,34,34,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q045,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,501,<=512,512,False,454,454,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q046,32502b7b-9913-5e52-ba96-42d70a980a75,289,<=512,512,False,249,249,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q047,bead4a59-825d-5fae-97c6-57173fa22a57,315,<=512,512,False,273,273,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q048,70928294-03f0-58fc-a035-7ff125da827a,455,<=512,512,False,406,406,False,47,47,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q049,e170d165-c266-54ae-b2e5-43779070a30c,307,<=512,512,False,266,266,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q050,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,448,<=512,512,False,401,401,False,45,45,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q051,90248870-b2cb-59d2-a707-79d09f366d8a,358,<=512,512,False,316,316,False,40,40,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q052,878d53f1-01f1-5c71-a049-a27cb9acec6e,322,<=512,512,False,277,277,False,43,43,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q053,ca05266e-320c-5081-9d2d-f7c8689c58a9,396,<=512,512,False,355,355,False,39,39,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q054,dc6ba915-fc07-5757-90c3-d95dfb3478c1,398,<=512,512,False,354,354,False,42,42,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q055,9756fdab-cc22-5044-93e9-7c352de5e971,359,<=512,512,False,320,320,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q056,52990abe-a81c-5937-b506-8a88315cc3c0,395,<=512,512,False,358,358,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q057,2c5547ce-bd04-536c-8b2d-e09ae5633e53,345,<=512,512,False,306,306,False,37,37,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q058,28de896e-9356-58a4-a8c5-c3efe7770f57,363,<=512,512,False,323,323,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q059,48aa25ba-8df9-593a-8b3e-cca517735400,347,<=512,512,False,310,310,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q060,5de53dda-376b-5b7c-9542-821346ec2c03,345,<=512,512,False,313,313,False,30,30,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q061,ecd585a8-ccb9-5777-865a-fb20a6358a88,354,<=512,512,False,314,314,False,38,38,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q062,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,344,<=512,512,False,313,313,False,29,29,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q063,34f256db-fc51-54a6-8985-7e49a3fecad2,348,<=512,512,False,310,310,False,36,36,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q064,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,361,<=512,512,False,326,326,False,33,33,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q065,f449c10f-e5cc-5ada-991b-d8e89ed724d4,357,<=512,512,False,320,320,False,35,35,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q066,eb607785-8419-555e-97f7-b48909bc0999,385,<=512,512,False,353,353,False,30,30,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q067,8a19f269-a992-579b-b265-dd02d4e62cf2,361,<=512,512,False,326,326,False,33,33,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q068,bc862f34-f2df-57b3-9b1d-416c74d724a8,381,<=512,512,False,349,349,False,30,30,FULLY_KEPT
BAAI/bge-m3，max_length=512,S004,S004-Q069,4d8279be-ca7c-5cad-978e-002108771f57,465,<=512,512,False,429,429,False,34,34,FULLY_KEPT
